,artist,type,country,id,followers,imgUrl,genres,popularity
5193,Shari,person,,4HekWU89TFKdHe7qDUplQn,4490,https://i.scdn.co/image/ab6761610000e5ebf29542963579a2dc84fc41d3,"high vibe,viral rap,",42
5194,Perera DJ,,,1Bp5RHQ2K9k986YoxNvACB,717421,https://i.scdn.co/image/ab6761610000e5eb2b826e5de3a8161b4821e0ee,"funk carioca,funk ostentacao,funk paulista,",68
5195,Josimar y Su Yambú,group,PE,25gsQNkL2qTq778NWyughs,725206,https://i.scdn.co/image/ab6761610000e5eb38aa8ff1af3d82b314700560,"pop peruano,salsa peruana,",54
5196,Tangga,group,ID,2XcOYJZRPtn0BASWE7R66J,513933,https://i.scdn.co/image/ab67616d0000b273b0ce52706ab700bfaae3466b,"indonesian pop,indonesian pop rock,",52
5197,Dalyb,,,18DdNpml3IT5grb42Mq5jE,33,https://i.scdn.co/image/ab6761610000e5eb08022318ac536508ff16d1e2,,23
5198,OG Ulla-Maija,person,FI,0OYspJRShx3Yx7QIykOJgq,21145,https://i.scdn.co/image/ab6761610000e5eb9a91ce0a72cf5044f1784bd5,"finnish dance pop,finnish hip hop,suomirap,",40
5199,MORTEN,person,,19HFRWmRCl27kTk6LeqAO8,87100,https://i.scdn.co/image/ab6761610000e5eb28bb7ea8f027775a282f4be4,"danish electronic,scandipop,",66
5200,A-Trak,person,CA,4LFOoXhMhnq9U8VsZkSwxl,3407333,https://i.scdn.co/image/ab6761610000e5eb0db6f340338c98e85ec33b6b,"banda,musica mexicana,nueva musica mexicana,ranchera,sad sierreno,",68
5201,Ra:tio,group,,6zFRX6yBd9y8WMe5ttkSIY,420,https://i.scdn.co/image/ab6761610000e5ebb3c22ba9912e7c96181031d6,"icelandic hip hop,",30
5202,JCY,group,NO,3s0UVSOteSobqMb4YbXMIo,1977,https://i.scdn.co/image/ab6761610000e5ebb4e4cb8801dece8312b968d7,"norwegian pop,",25
5203,Heja,person,TR,2rxMDqqxvG8AEOUcv3A86c,18665,https://i.scdn.co/image/ab6761610000e5eb93f8989c236e00ced7571eb1,"classic persian pop,persian pop,",26
5204,Phoenix Rdc,,PT,5L3JOH0e3PcOrHKVMXrFna,81361,https://i.scdn.co/image/ab6761610000e5ebf127cf690f0d35be62a82ad8,"hip hop tuga,trap tuga,",42
5205,Chinaski,group,CZ,1uiURs2L2yxv1vr5vGwbSt,84,https://i.scdn.co/image/ab6761610000e5eb0580724dca36d1add8eea765,"background piano,",42
5206,Takagi,person,,7kSP0XY1UueKCMOGJhIV9N,50289,https://i.scdn.co/image/ab6761610000e5eb03704f7e331454a27e4d92a6,"anime score,j-ambient,japanese soundtrack,",48
5207,Ketra,person,IT,76UCIJTB0jcJvBaL0CdIqx,475896,https://i.scdn.co/image/ab6761610000e5ebd4180cfcd8181d5f91771fbc,"italian adult pop,italian pop,",68
5208,Nahaze,,,4lH0PRAS3yV8O05E5lTqwk,5778,https://i.scdn.co/image/ab6761610000e5eb1a8242656b6005df5fdd52de,,28
5209,Eebz,,,404pT8ehpu5lk3tgBKkCp5,5413,https://i.scdn.co/image/ab6761610000e5eb4b392a41aaf61f60af020cc4,"danish hip hop,danish pop,",30
5210,Geologic Of The Blue Scholars,person,US,1OHFLaQWiPSWzt3pQcGeET,291,NaN,,43
5211,Gipsy Kings,group,FR,3jc496ljiyrS3ECrD7QiqL,757839,https://i.scdn.co/image/ab6761610000e5eb0021ec9649c85befdf9cc4a9,"flamenco,rumba,world,",67
5212,Divya Kumar,person,IN,0NErdIJtuKBjtxKmlqaWdj,262944,https://i.scdn.co/image/ab6761610000e5eb759f11d8a4f906963a6e3a96,"desi pop,filmi,indian folk,modern bollywood,",65
5213,Tito,person,US,0dXXFVCw0LKzmHFrTLUaQJ,940058,https://i.scdn.co/image/ab6761610000e5eb423945b7ad9431b69d558f6c,"corrido,musica mexicana,nueva musica mexicana,",66
5214,Philippine,person,FR,2o7TjwrbU1Q3BpUbUnQ9CY,2080,https://i.scdn.co/image/ab6761610000e5eb66d9067bc3d776bf501dd5db,,49
5215,Tonino Baliardo,person,FR,3pUWmkSef9vJOPDViYGZ5L,1666,https://i.scdn.co/image/49f733cda81b3fd1a4646ca45e3920ff60486607,"flamenco guitar,",56
5216,Nicolas Reyes,person,FR,6bXIjeV8nUh5pFxgzgny9P,220,NaN,,54
5217,José González,person,SE,6xrCU6zdcSTsG2hLrojpmI,1058233,https://i.scdn.co/image/ab6761610000e5ebdb7c07bb0c0ff17cddf8bc0a,"gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter,",66
5218,Ezio Oliva,person,PE,7MP3vdAhPGxCkUVgOP1Nln,183590,https://i.scdn.co/image/ab6761610000e5eb0324e8ca35b3f919b53601f2,"pop peruano,pop reggaeton,salsa peruana,",46
5219,Alpa Gun,person,,6nHDuiu6PIpfWt6DswQHvL,188948,https://i.scdn.co/image/ab6761610000e5eb4c4044cfbf5f5c0e46966a90,"deep german hip hop,german hip hop,german underground rap,",45
5220,Bedroom Audio,,ES,5NTMa7YJCseQqw70zgF7b5,148893,https://i.scdn.co/image/ab6761610000e5eb02e0a2e495cb588b9b33be63,"thai pop,",46
5221,Moelogo,person,,6mctsJBrfcWvWH7S8h716D,9162,https://i.scdn.co/image/ab6761610000e5eba904bd29ce2f6b3c30e789ef,"afro dancehall,nigerian pop,",48
5222,Bluay,,,18jB1ZnaJSWmro1ExvqZo4,1031,https://i.scdn.co/image/ab6761610000e5eb3dd9426ceb2e86b186187b07,"trap tuga,",37
5223,Kate Havnevik,person,NO,6lb32Pf1I52GnEfnDlu9FR,26356,https://i.scdn.co/image/ab6761610000e5ebbf2969e81f41c428005b64c8,"deep acoustic pop,etherpop,",33
5224,Samey,person,SK,0p0V7LW8i3S22J7xErqdmt,76124,https://i.scdn.co/image/ab6761610000e5eb06788fa5cb6c68fede4e7019,"czsk hip hop,slovak trap,",56
5225,Amsie Brown,,,0mSD97JUcoK5g6PNFDnUdu,1653,https://i.scdn.co/image/ab67616d0000b2736f390d8bf612b882cee233a7,"swedish reggae,",35
5226,Vetusta Morla,group,ES,6J6yx1t3nwIDyPXk5xa7O8,689712,https://i.scdn.co/image/ab6761610000e5eb2efaa3f42503574022f4dc09,"cantautor,latin rock,rock alternativo espanol,spanish indie pop,spanish rock,",62
5227,El Polaco,person,AR,3ucYybVr1mTuB04HtoBDCc,474917,https://i.scdn.co/image/ab6761610000e5eb2837cf196e950386fecc13d6,"cumbia pop,cumbia villera,",61
5228,King Badger,person,PH,71hhKLR9oCOsHLdRIoQ5OU,161488,https://i.scdn.co/image/ab67616d0000b273cac80bebff1b96bb9ffafad7,"pinoy hip hop,pinoy trap,tagalog rap,",47
5229,赵方婧,,,4P2x3pFDSDXPLOKWSqUire,13583,https://i.scdn.co/image/ab67616d0000b273886dfb1845ff392d548ed540,"chinese viral pop,",46
5230,音阙诗听,group,CN,6JZIgN9gEgNSS8lY5pmwbx,82429,https://i.scdn.co/image/ab6761610000e5ebbb73de850f2c7e951d006527,"chinese viral pop,mainland chinese pop,zhongguo feng,",53
5231,Pyramids,group,US,0Rut032HqhHI7sP5LPWcdC,202,https://i.scdn.co/image/ab6761610000e5ebf01d811f2bb331f2218e27cc,,34
5232,Lula,person,AT,71gZrMk44x3W6NGg5OUJHY,9523,https://i.scdn.co/image/ab6761610000e5ebcf16080e67de55d9174c8e38,"boston folk,new england americana,",26
5233,Kchiporros,group,,6bxlchoOipKgLaJKgoCzOZ,248211,https://i.scdn.co/image/ab6761610000e5eb2c9046783ecdef777f578d5f,"paraguayan rock,pop paraguayo,",51
5234,Georgia,person,,3b8QkneNDz4JHKKKlLgYZg,5161554,https://i.scdn.co/image/ab6761610000e5ebaa2d9bd207a62adc3edf6631,"contemporary country,country,country pop,country road,modern country rock,",77
5235,The Clash,group,GB,3RGLhK1IP9jnYFH4BRFJBS,2489000,https://i.scdn.co/image/ab470b275daa38351810a1eb91d107ebdb821302,"classic rock,permanent wave,punk,rock,",72
5236,Can Gox,person,,5Z0rUIkdvlnx6JYqcC4aU0,199218,https://i.scdn.co/image/ab6761610000e5ebf1a03a92961e26697c8ddbde,"turkish jazz,turkish rock,",48
5237,Sunrise Avenue,group,FI,1osZFzamKEXNoYk7HzWbDe,385693,https://i.scdn.co/image/ab6761610000e5ebdedb489218089b5973fc6020,"finnish pop,german pop,",56
5238,Music Hero,group,JP,52gTrzyF0DyfkFl1DQz9Oq,109321,https://i.scdn.co/image/ab67616d0000b273a4d783f706e79e94e6751c10,"opm,p-pop,",49
5239,BARANOVSKI,,,0VpXPTuw4wRvor9ZZq1hbB,118045,https://i.scdn.co/image/ab6761610000e5eb5016c6399c10efabd6d95507,"polish pop,",44
5240,Lauri Haav,person,EE,4cmLVUbkth6BauCptSGKsV,8236,https://i.scdn.co/image/ab6761610000e5ebf7fc5e89d57d6084d0d0698b,"finnish dance pop,finnish hip hop,finnish pop,",54
5241,DJ Mike One,person,,6iRCChjWCj187y6iBQVwhd,7639,https://i.scdn.co/image/ab67616d0000b2739a0fe6f024a1500d8ca2bef2,"zouk riddim,",42
5242,NGEE,,,5Z9mvkWNEpiKVQ36xVkMfe,39294,https://i.scdn.co/image/ab6761610000e5eb51ea5a16021021c89806328f,"south carolina hip hop,vapor trap,",39
5243,Can Yüce,person,TR,3vGz6dcagQ2geGkGYY185H,278063,https://i.scdn.co/image/ab6761610000e5eb9b33e8a90ca2782e3477d9a1,"turkish pop,turkish trap pop,",41
5244,Versatile,group,ES,5l2fOzYL8QYuvp4CMuVKLz,186,https://i.scdn.co/image/ab6761610000e5eb085c147617d3930b8ff46d5a,,17
5245,Vladimir Cauchemar,person,,2V5xArcB3BGAHmwsK46tyU,111738,https://i.scdn.co/image/ab6761610000e5ebb9f4952e7c51a030f35945be,"new french touch,",58
5246,X-Tense,,PT,6VZn2IPtGQ7t8SbWSJgyiY,1,https://i.scdn.co/image/ab67616d0000b2734ff794499d4513ed91c7dfe8,,10
5247,Yeison Jimenez,person,CO,3SEztK9fNxg81qZ8qETGNT,1273812,https://i.scdn.co/image/ab6761610000e5eb1d5402a6b73dce7dda878ae1,"colombian pop,musica popular colombiana,",63
5248,Javada,person,,2Iewf3yzcb82XJctIyAt01,1010,https://i.scdn.co/image/ab6761610000e5eb1f7b95214c5b3a9926145b01,,34
5249,Nat King Cole Trio,group,US,3OpnoUqoRIHWbsFs4Nw0NQ,153976,https://i.scdn.co/image/ab67616d0000b2739a79b3c34293a7474e31ef1d,"adult standards,big band,lounge,swing,vocal jazz,",54
5250,Kubilay Aka,,,1s0qVYWuEbxZNuwE41LDVf,165913,https://i.scdn.co/image/ab6761610000e5eb3f1c9e08209bc48ca14d6cc9,,42
5251,Felp 22,group,NO,56IPf5d631ccKOTmo8RFHK,181517,https://i.scdn.co/image/ab6761610000e5eba4c9df2cae222bbeebdb600a,"brazilian hip hop,funk carioca,trap carioca,",56
5252,Foreign,person,,14CHVeJGrR5xgUGQFV5BVM,1093396,https://i.scdn.co/image/ab6761610000e5eb366afadc7bfc1671fb1d4f2c,"brooklyn drill,new york drill,pop rap,rap,trap,",73
5253,Barbatuques,group,BR,5xnMjuPp1eDXa8du0SKIHD,87301,https://i.scdn.co/image/ab6761610000e5eb0e80a4ec2dd84b63b52d4f2a,"brazilian percussion,nova musica paulista,",56
5254,Sippinpurpp,person,PT,6ngR2kHxjibH7bdDUBqL3z,38070,https://i.scdn.co/image/ab6761610000e5eb90e5b31878b6e1d47511edbf,"hip hop tuga,trap tuga,",43
5255,dzikakorea,,,79deOYcwsXKn1OeyXmr0VN,4094,https://i.scdn.co/image/ab6761610000e5ebb60c6ec8ace2d2c6fe03b33f,,38
5256,Lights,person,CA,5pdyjBIaY5o1yOyexGIUc6,295742,https://i.scdn.co/image/ab6761610000e5eb9b83cfb593d140d8f197ea99,"canadian folk,canadian pop,electropop,indie poptimism,",59
5257,Mc Jacare,group,IT,6qrqAYlS6lUj2BVXax7SZW,245420,https://i.scdn.co/image/ab6761610000e5ebfb8b12e46075b771fa360d89,"arrochadeira,deboxe,funk 150 bpm,funk carioca,funk mtg,funk rj,trap funk,",71
5258,MEGA-Ertsi,person,FI,5Ndcc8WEnR21TAxPAUG797,1536,https://i.scdn.co/image/ab6761610000e5eb5c030c9322d5dcd92e6bb0d7,"finnish dance pop,",28
5259,Carl Deman,person,SE,3tgcUBeDCgxmk8Fats0DEN,6365,https://i.scdn.co/image/ab67616d0000b273dde52671beb094fe78eecb5d,"swedish idol pop,",25
5260,Tish Hyman,person,,6WzffCtFJ1iDsAwEV35h6K,12257,https://i.scdn.co/image/ab6761610000e5ebd38160b502d26a40800c5aba,,40
5261,Brunori Sas,person,IT,2p2SZoUTvT4dbL2xXXJXwy,294402,https://i.scdn.co/image/ab6761610000e5ebe933cd668648f409191efc99,"folk rock italiano,italian adult pop,italian alternative,italian indie pop,",54
5262,Cozz,person,US,5oFkj1qSlyBUmV5d6Edgtq,185169,https://i.scdn.co/image/ab6761610000e5eb7510dccce9a4abf8c49f8ea2,"underground hip hop,",57
5263,Recycled J,person,ES,4bWHA8fMNjzfGPQqnh5D6y,203003,https://i.scdn.co/image/ab6761610000e5eb043d25a7f22735166e8c289c,"rap espanol,urbano espanol,",65
5264,DJ LK,,,6WIjKbyqeO9MkfNMFJsF50,19581,https://i.scdn.co/image/ab6761610000e5eba30c51d1955fd3bd3e7d06c7,"funk rj,",64
5265,Rafet El Roman,person,TR,5gs9qloTR5m6dM0ScMty3H,773920,https://i.scdn.co/image/ab6761610000e5ebc54b434cac4629f0302c01ee,"turkish pop,",53
5266,Odd Nordstoga,person,NO,64zdCzD7lOFBTIpQBSH8Uv,68580,https://i.scdn.co/image/ab6761610000e5ebd60cd85ce5e88f15b3e21c9e,"classic norwegian pop,norske viser,norwegian folk rock,norwegian indie,norwegian pop,norwegian rock,",46
5267,Okin,,,5nrNy29dvYPOfRSE8m07cp,8,https://i.scdn.co/image/ab67616d0000b27386c82fa38b0e2ac2dbde20a6,,30
5268,Derya,,,7A6T0nTpXnPXDUGM1yEjEj,929387,https://i.scdn.co/image/ab6761610000e5eba5792833832ee9ca4985cc3f,"turkish pop,",59
5269,Delivio Reavon,,,3SvtTg5cUQ4XDX3AP4c6Tv,608,https://i.scdn.co/image/ab6761610000e5ebfdf601fd098b7a6df45cae64,,35
5270,AX 13,,JP,474st1ZFIh7IOiUcw9ojHd,70846,https://i.scdn.co/image/ab6761610000e5eb87638f702399ac9fad9c3339,"cumbia pop,",30
5271,"Baddiel, Skinner & Lightning Seeds",group,GB,3LtYMPncqtiugGwOuuLq3h,9189,https://i.scdn.co/image/ab6761610000e5eb8b080522221ae3e7164ebe07,,39
5272,Laïoung,person,BE,4RrtqH6egYYBfJrnLkhINz,239371,https://i.scdn.co/image/ab6761610000e5eb8423452f9fb26bd4c189ef79,"italian hip hop,",39
5273,Tommi Läntinen,person,FI,6AX3tB4bcTvWYY3paxxd0I,5765,https://i.scdn.co/image/ab6761610000e5ebd3e0656cf10120caed6796b5,"classic finnish pop,classic iskelma,finnish pop,iskelma,suomi rock,",38
5274,Alper Ayyıldız,person,DE,2jaVCQfZPwNR2Z7Y7grFdA,102738,https://i.scdn.co/image/ab6761610000e5eb036577d941d6efead687db32,"turkish hip hop,",45
5275,Naif,group,ID,57A85GCAJn0reNAez6Hswt,682335,https://i.scdn.co/image/ab67616d0000b273e4d084a54bcdd3e2feb80b68,"indonesian indie,indonesian pop,",63
5276,Kanom,group,DE,4MjHLMXBgahwR2ZkK0kLgk,1430,https://i.scdn.co/image/ab67616d0000b273a2b03e987bd689ea9d107502,"thai viral pop,",34
5277,Ponchet,,,5IYdZVUNoTLLdhWvGSeYb1,404,https://i.scdn.co/image/ab67616d0000b2739064a8905506c548bcdd8a67,,39
5278,MeerFly,,,6aS7ThC5gaYqSm37ewW3Qk,54821,https://i.scdn.co/image/ab6761610000e5eb8b6946a686926036d1d3b883,"malay rap,malaysian hip hop,",36
5279,MK K-Clique,person,US,71RG91mSEdCtLwPATIlPvQ,29941,https://i.scdn.co/image/ab6761610000e5eb1e62eecbdf8c85350d212f06,,29
5280,C-BooL,person,PL,67VM1TW9hWE9hlVYcmioaH,117309,https://i.scdn.co/image/ab6761610000e5ebd9036a2a731319c26d872f46,"klubowe,polish pop,",50
5281,Tryo,group,FR,4ZP3CHz28XWVLGiaVVWuLj,492161,https://i.scdn.co/image/ab6761610000e5eba966dc882177b707c110aa4d,"chanson,chanson virale,french pop,french reggae,french rock,",55
5282,Abra,person,,4tuJ0bMpJh08umKkEXKUI5,911061,https://i.scdn.co/image/ab6761610000e5eb416bd8a66bfcbc545c2009ac,"alt z,pop,",77
5283,Kelly Rowland,person,US,3AuMNF8rQAKOzjYppFNAoB,3375132,https://i.scdn.co/image/ab6761610000e5eb7c614a2b3cedfc53e4679c2e,"atl hip hop,dance pop,hip pop,neo soul,pop,pop r&b,pop rap,post-teen pop,r&b,rap,urban contemporary,",68
5284,M83,group,FR,63MQldklfxkjYDoUE4Tppz,2203069,https://i.scdn.co/image/ab6761610000e5ebfdb74f864a7a2cca6014a8a6,"french shoegaze,french synthpop,indietronica,metropopolis,neo-synthpop,",73
5285,Kidd Santhe,person,US,0Lu69YvIcUDh5DEAbALY9z,32408,https://i.scdn.co/image/ab6761610000e5eb8c23fa268dc3ea0a3160b97b,"malay rap,malaysian hip hop,malaysian tamil pop,",34
5286,Supa Squad,group,,4kMEocHCIwaO4u4J01U8Dw,32826,https://i.scdn.co/image/ab6761610000e5eb211e41d7f9e2f261a189db89,"hip hop tuga,moombahton,reggae tuga,",44
5287,Float,group,SE,2AR42Ur9PcchQDtEdwkv4L,289833,https://i.scdn.co/image/ab6761610000e5eb5843f638712f9f0ac1491e4a,"electronica,microhouse,uk bass,wonky,",52
5288,Carolina Moura,group,,0FZ0Jrd2hxxfOXJK3UnkeA,4,NaN,,0
5289,DoeMaarDave,,,7KLLdikljdD8LyxmWUcI5y,3523,https://i.scdn.co/image/ab67616d0000b273d95c02b821a3d23fdbe45ae1,,31
5290,Marie Key,person,DK,2uymKois0DbPKq1QpmICOs,16,https://i.scdn.co/image/ab6761610000e5eb23f940f8791275767745bac2,,19
5291,Tredici Pietro,,,0RENwV6Phsp2y8nnFJ54UC,103370,https://i.scdn.co/image/ab6761610000e5ebc2cc31a764ea797765fc7ce1,"italian hip hop,italian indie pop,",51
5292,Creedence Clearwater Revival,group,US,3IYUhFvPQItj6xySrBmZkd,5640426,https://i.scdn.co/image/ab6761610000e5ebd2e2b04b7ba5d60b72f54506,"classic rock,country rock,rock,southern rock,swamp rock,",81
5293,JW Roy,person,NL,3i31y6LSpJEgV5ny8fw66d,4416,https://i.scdn.co/image/ab6761610000e5eb20f9b48184f807d3aafebaaa,"dutch americana,dutch blues,streektaal,",41
5294,Tur-G,person,,17czHqI0Lwj2V3htvm8afG,33227,https://i.scdn.co/image/ab6761610000e5ebc53f6be35efb8d360df63bd8,"pop soul,",41
5295,GOT7,group,KR,6nfDaffa50mKtEOwR8g4df,6485201,https://i.scdn.co/image/ab6761610000e5ebd90aa536055fe9806b3960e6,"k-pop,k-pop boy group,",64
5296,Hidra,person,,3yzGegJHrOW1CndMVFoo3m,623097,https://i.scdn.co/image/ab6761610000e5eb8a92a7f8da57cdd33a726818,"new school turkce rap,turkish hip hop,turkish trap,",61
5297,A Day To Remember,group,US,4NiJW4q9ichVqL1aUsgGAN,2189826,https://i.scdn.co/image/ab6761610000e5eba782bcfcb0819c20e99d8315,"metalcore,pop punk,screamo,",71
5298,ACTART,,,3GsYUkkdxEno2sunDQcRHo,58283,https://i.scdn.co/image/ab6761610000e5eb63197a4b448cfbbac1246a31,"thai indie pop,thai pop,",43
5299,Calibre 2.1,person,GB,3jZHKeRywmm5JiVw5uWmQv,5628,https://i.scdn.co/image/ab6761610000e5ebd42030d8d1ac30375a0ed215,"pop rap brasileiro,",30
5300,Neo Beats,,,6PERJZF7wohA034PAxDK0b,84371,https://i.scdn.co/image/ab6761610000e5eb4e09a82cd34e5bc91f4374a5,"trap brasileiro,",73
5301,Dayang Nurfaizah,person,MY,1E5aZPein8p4Jf9zkPpBsV,184017,https://i.scdn.co/image/ab6761610000e5eb01066ee6e1c29531ebea3fe4,"malaysian pop,rock kapak,",47
5302,Will Sparks,person,AU,1u7OVFmWah4wQhOPIbUb8U,274818,https://i.scdn.co/image/ab6761610000e5eb917abb678669b328ebcb57c4,"big room,edm,electro house,melbourne bounce,melbourne bounce international,pop dance,",63
5303,Ester Dean,person,US,0v2Y5jwtcv8LiWNTRls1KM,53008,https://i.scdn.co/image/ab6761610000e5eba2f5af50af05cc69b7c4b0bb,,55
5304,Mehmet,person,TR,1TVd6mu47yxTX2gK9FooMq,308,https://i.scdn.co/image/ab6761610000e5ebc4749e1ab502eeaafee6acc1,,28
5305,Leyk & Lockvogel,group,DE,2LYrT3MG0fYFL2XneK83sZ,2640,https://i.scdn.co/image/ab67616d0000b273ec08836da4dd47d7b62668cc,,17
5306,Zato DJ,person,AR,75VwO8amb6eCuE9gYagNZZ,92572,https://i.scdn.co/image/ab6761610000e5ebafc51f245b71ea72f309567c,"previa,rkt,",44
5307,Andy VDM,,,37i2jOekpyKc0wGILqRuKJ,1979,https://i.scdn.co/image/ab6761610000e5eb6557258b33a47ebc113aaa89,"dutch rap pop,dutch trap,",37
5308,Włodi,person,PL,2FBmYj55zZwng9GlsCCn9j,53769,https://i.scdn.co/image/ab6761610000e5eb2b98d110712a3ea89a8ec5cd,"polish hip hop,",49
5309,Takida,group,SE,3E33tPtYu9wX1t1cp8ELAW,280921,https://i.scdn.co/image/ab6761610000e5eb23c9c122ba1a88ba70e2195e,"swedish alternative rock,",54
5310,Flow G,person,PH,3PDFGpPl4ienSn5Vwisfrh,928836,https://i.scdn.co/image/ab6761610000e5ebc3509b8472d6f4141b96fff9,"pinoy hip hop,pinoy r&b,tagalog rap,",67
5311,Caballero & JeanJass,group,BE,1mMUzAMrNqoTHgtxA0dZi6,313665,https://i.scdn.co/image/ab6761610000e5eb5d2b5b05339fb37b1efbc641,"belgian hip hop,french hip hop,pop urbaine,rap calme,rap francais,",58
5312,Peterpan,group,ID,29vPfjqj8X5ri4AJRt8wVM,2539731,https://i.scdn.co/image/ab6761610000e5eb19fd0c20ed2bed2ea04754cf,"dangdut koplo,indonesian pop,indonesian pop rock,",64
5313,Elen Levon,person,AU,3gClSlUEpEoQd4IldcqBUz,7243,https://i.scdn.co/image/e817d546f21e06836ede5017d4d138ee0f5c55ac,"australian dance,",45
5314,Nash,group,,2pdvghEHZJtgSXZ7cvNLou,1724469,https://i.scdn.co/image/b9c086901cca94cab20e8fcdc35bd79c7b39526a,"album rock,blues rock,classic rock,country rock,folk,folk rock,mellow gold,psychedelic rock,rock,roots rock,soft rock,",63
5315,Bonny Lovy,person,,2oM7LqPaoCUcHHHnsTtgn1,67490,https://i.scdn.co/image/ab6761610000e5eb76e49b34aa55c2fc5a67cdb4,"cumbia boliviana,pop reggaeton,",42
5316,Thaeme & Thiago,group,BR,7ABjmCErFBTzoGMVoQc2Sh,2546892,https://i.scdn.co/image/ab6761610000e5eb7c0e027aaeaa27b3b66540a1,"funk carioca,sertanejo,sertanejo pop,sertanejo universitario,",50
5317,Seda Tripkolic,person,NL,2aNkBNOpoEwJlRpDLzJ6hZ,73838,https://i.scdn.co/image/ab6761610000e5eb69b5fc0d0cc8954fd88e0efb,"arabesk,turkce remix,turkish pop,turkish trap pop,",58
5318,Mc Einar,group,DK,6nQ6GgIEtRhG0jK4SvzO74,4976,https://i.scdn.co/image/ab67616d0000b27379ebb1465be8b453cdf1f9fc,"danish hip hop,",24
5319,Mc Maha,person,,2tz0dkPlnWB4NcHNIqWPgh,252633,https://i.scdn.co/image/ab6761610000e5eb7abc553c9211beb98a6abdce,"funk carioca,",44
5320,Amina,person,FR,642UEJuKWqIch9pOmTWquR,3907,https://i.scdn.co/image/adb812f1017cff76bd4e0c2e0e611b97a1e9e6d7,"shaabi,",42
5321,David Puentez,person,,4gSsv9FQDyXx0GUkZYha7v,76291,https://i.scdn.co/image/ab6761610000e5ebd3356064e0d20582b64bf860,"pop dance,progressive electro house,tropical house,",58
5322,Honey Jemlan,group,BE,5l1vac3RyLQMAPxjhd7t3Z,4967,https://i.scdn.co/image/ab67616d0000b2733aad6f3a0b1cc7b279b3335c,,32
5323,Sonam Kapoor,,,2upnewSBK4UyjilDfoYPZi,1267,https://i.scdn.co/image/ab6761610000e5ebd57c1bc69f2c74140f3bca21,,0
5324,Tonsatt,,SE,2oJ9pYl0aJmUEfJMft8ZiA,2,https://i.scdn.co/image/ab67616d0000b27399993246872c405a8eca743d,,0
5325,Tribo da Periferia,group,BR,1xxS2WrLlgl9QNGEUCsbPG,3157849,https://i.scdn.co/image/ab6761610000e5eb28832d1a720f5d127e2b829b,"rap df,",68
5326,SpongeBOZZ,person,,4lAjitjrUJgjJgEVj2CwFc,471608,https://i.scdn.co/image/ab6761610000e5ebd7ada6b46c3908a10d71cea1,"deep german hip hop,german hip hop,",49
5327,Malou Prytz,person,SE,70Pq7N5g2i37OP54Uwj42T,11246,https://i.scdn.co/image/ab6761610000e5eb15c2db27b62283a23144a48d,"swedish idol pop,",33
5328,Keen Levy,group,IT,4MU4rC7z6JpqxqbHDqtz7H,115152,https://i.scdn.co/image/ab6761610000e5eb382d598fd83638c05f0b4bab,"flamenco urbano,pop flamenco,",56
5329,La Exce,person,,7lCRuW6BSXGAsxuQV9lR0i,561765,https://i.scdn.co/image/ab6761610000e5ebbbf19de2186ab23d59428897,"perreo,reggaeton,reggaeton flow,trap latino,urbano latino,",62
5330,Decky Beats,,,7wjbFMCXWpPswS7olSgEjX,12917,https://i.scdn.co/image/ab6761610000e5ebf8fd95cb55bd03fc281407f4,"czech hip hop,czsk hip hop,",44
5331,Sapranov,,,0ydmHwy5hFIaJEoZWWcKxC,8971,https://i.scdn.co/image/ab6761610000e5eb3812538d1c04e5c05503197d,"greek trap,",48
5332,Lothepus,,,2HEAdsUVqQO9KqF1wKmHOO,11959,https://i.scdn.co/image/ab67616d0000b273bc6db6d03a9ee52d03476ab4,"danseband,norwegian country,",38
5333,Delacey,person,,1thbOfXak53dM1Xabq3pmb,41745,https://i.scdn.co/image/ab6761610000e5ebfb05bf747107a330cc5813d9,"modern alternative pop,",49
5334,Acda en de Munnik,group,NL,040Fqhc0l7a4MPeDx6cneh,118915,https://i.scdn.co/image/a13e1b09ec9ed767052f537f5916ecaa62c7aff1,"dutch cabaret,dutch pop,dutch rock,",53
5335,Zayo,person,CZ,4RsyAjj8iNZFPby8k3jwC2,87,NaN,,22
5336,Hector,person,FI,2TjgzYcbTdsZjbT9OItIeB,567933,https://i.scdn.co/image/fb6f6b52082b66ee883bccf31fec0640e901ef25,"latin hip hop,reggaeton,reggaeton flow,urbano latino,",66
5337,Kizo,person,,2IHoZ3RrDJIikMRsYgHjhy,895346,https://i.scdn.co/image/ab6761610000e5eb40fbc489f8cd8d0867590435,"polish hip hop,polish trap,",67
5338,Darius Rucker,person,US,7FY5V3XMwlNBPitEjXowHQ,2387778,https://i.scdn.co/image/ab6761610000e5eb7ab4aacd2e6ccee03038ab51,"black americana,contemporary country,country,country road,",68
5339,李千那,,,0rOFGXlFK59NmUCHga8oZM,57512,https://i.scdn.co/image/ab6761610000e5eb6e2e68b3f6a9e26df2fb12ea,"mandopop,",25
5340,Toni Wirtanen,person,FI,5fIKQDlnegXI1qxcG3Kv9o,3596,https://i.scdn.co/image/6f08dc2ec7c0c17625d0414807ce05c35aa1fabc,,28
